151802	152709	16772	17680	chr4_1_4500000	ptg000012l	96.15		True
2112386	2113394	171113	170104	chr4_1_4500000	ptg000012l	96.53		True
2110950	2111889	255891	256831	chr4_1_4500000	ptg000012l	96.39		True
2109997	2113388	324392	321013	chr4_1_4500000	ptg000012l	95.0		True
2109997	2113099	442462	445569	chr4_1_4500000	ptg000012l	95.72		True
2111255	2113099	459223	457373	chr4_1_4500000	ptg000013l	96.11		True
4014329	4015272	254355	253412	chr4_1_4500000	ptg000014l	95.44		True
168645	169220	481246	481821	chr4_1_4500000	ptg000014l	96.53		True
2112620	2113351	12849	12117	chr4_1_4500000	ptg000015l	95.77		True
2112390	2113388	177490	178488	chr4_1_4500000	ptg000015l	95.8		True
2112179	2113221	1203603	1202561	chr4_1_4500000	ptg000015l	96.36		True
2110822	2113394	93552	90978	chr4_1_4500000	ptg000017l	95.0		True
2112618	2113394	96919	97695	chr4_1_4500000	ptg000017l	95.37		True
2112599	2113394	107226	106431	chr4_1_4500000	ptg000017l	96.23		True
2109998	2113185	159543	156352	chr4_1_4500000	ptg000017l	95.09		True
2112585	2113377	218326	219117	chr4_1_4500000	ptg000017l	96.34		True
4014332	4014967	253137	253772	chr4_1_4500000	ptg000017l	95.75		True
2111816	2113391	332450	330868	chr4_1_4500000	ptg000017l	95.96		True
2111422	2113388	340704	342675	chr4_1_4500000	ptg000017l	95.18		True
2112498	2113388	414392	413502	chr4_1_4500000	ptg000017l	95.06		True
2110464	2113388	195362	198288	chr4_1_4500000	ptg000018l	95.26		True
2109997	2113099	294840	291732	chr4_1_4500000	ptg000018l	95.63		True
2109997	2113079	394724	397818	chr4_1_4500000	ptg000018l	95.35		True
2110950	2113394	20206	22649	chr4_1_4500000	ptg000020l	95.35		True
1827279	1827861	344455	343873	chr4_1_4500000	ptg000020l	98.97		True
2110857	2113397	446877	449424	chr4_1_4500000	ptg000020l	95.22		True
2110488	2113217	572588	569852	chr4_1_4500000	ptg000020l	95.4		True
4013798	4015692	859870	857970	chr4_1_4500000	ptg000020l	95.06		True
2112004	2113394	895106	896484	chr4_1_4500000	ptg000020l	95.11		True
2109997	2113099	967250	970355	chr4_1_4500000	ptg000020l	95.27		True
2109997	2113290	1169683	1166386	chr4_1_4500000	ptg000020l	95.55		True
2112477	2113394	1198588	1197671	chr4_1_4500000	ptg000020l	95.86		True
2112174	2113386	1295601	1294387	chr4_1_4500000	ptg000020l	95.47		True
2112259	2113393	60199	59058	chr4_1_4500000	ptg000021l	95.02		True
2111191	2111887	90080	89384	chr4_1_4500000	ptg000021l	97.27		True
2112467	2113287	229662	228844	chr4_1_4500000	ptg000021l	95.86		True
2111957	2113394	276866	278304	chr4_1_4500000	ptg000021l	95.83		True
2111192	2113099	322223	324132	chr4_1_4500000	ptg000021l	96.34		True
2110008	2113380	812854	816230	chr4_1_4500000	ptg000021l	95.24		True
2111827	2113151	1011715	1013045	chr4_1_4500000	ptg000021l	95.42		True
2112579	2113394	1120759	1119944	chr4_1_4500000	ptg000021l	96.94		True
2112640	2113396	1229540	1230297	chr4_1_4500000	ptg000021l	95.78		True
2109997	2113099	464228	467334	chr4_1_4500000	ptg000022l	96.01		True
2111954	2113394	161529	162967	chr4_1_4500000	ptg000024l	95.77		True
2110011	2113099	296349	299444	chr4_1_4500000	ptg000024l	95.74		True
2110064	2110827	369944	370707	chr4_1_4500000	ptg000024l	95.55		True
2112555	2113151	372417	373013	chr4_1_4500000	ptg000024l	95.98		True
2111673	2113099	625180	626612	chr4_1_4500000	ptg000024l	96.44		True
2109997	2113185	918776	915590	chr4_1_4500000	ptg000024l	95.28		True
2111020	2113394	180265	177884	chr4_1_4500000	ptg000026l	95.38		True
2109997	2113099	224022	220916	chr4_1_4500000	ptg000026l	95.4		True
2110054	2113156	559473	556363	chr4_1_4500000	ptg000026l	95.37		True
2110010	2113099	76329	73233	chr4_1_4500000	ptg000027l	95.77		True
2111843	2113394	175436	176986	chr4_1_4500000	ptg000027l	95.06		True
1827275	1827881	40443	39837	chr4_1_4500000	ptg000028l	99.34		True
2110010	2112899	135780	138675	chr4_1_4500000	ptg000028l	95.51		True
2111930	2113394	234509	235974	chr4_1_4500000	ptg000028l	95.5		True
2111193	2111885	62679	63371	chr4_1_4500000	ptg000029l	96.83		True
2112351	2113385	270636	271670	chr4_1_4500000	ptg000030l	95.56		True
2111688	2113326	126569	128218	chr4_1_4500000	ptg000032l	95.21		True
2111105	2113209	176983	174876	chr4_1_4500000	ptg000033l	95.6		True
2111287	2111887	348350	347750	chr4_1_4500000	ptg000033l	95.84		True
2110261	2111190	349382	348453	chr4_1_4500000	ptg000033l	95.16		True
2110857	2112333	362466	363947	chr4_1_4500000	ptg000033l	96.09		True
2111487	2113369	386081	384196	chr4_1_4500000	ptg000033l	95.24		True
2112351	2113091	416500	415760	chr4_1_4500000	ptg000033l	96.76		True
2111192	2111887	444773	444078	chr4_1_4500000	ptg000033l	96.84		True
2110023	2113391	470594	473964	chr4_1_4500000	ptg000033l	95.23		True
2109996	2113382	583918	580537	chr4_1_4500000	ptg000033l	95.29		True
2110023	2113099	623948	627020	chr4_1_4500000	ptg000033l	95.33		True
2112590	2113394	747361	748165	chr4_1_4500000	ptg000033l	95.78		True
2112351	2113116	1270608	1271373	chr4_1_4500000	ptg000033l	96.21		True
2112579	2113372	218106	217313	chr4_1_4500000	ptg000034l	95.21		True
2109997	2113099	536712	533603	chr4_1_4500000	ptg000034l	95.69		True
2112351	2113057	668311	667605	chr4_1_4500000	ptg000034l	96.18		True
2109996	2111605	670722	669113	chr4_1_4500000	ptg000034l	95.71		True
2109999	2113386	696141	699539	chr4_1_4500000	ptg000034l	95.06		True
2112653	2113400	789050	789797	chr4_1_4500000	ptg000034l	96.66		True
2110867	2113099	895838	898071	chr4_1_4500000	ptg000034l	95.09		True
2109997	2113099	1057003	1053899	chr4_1_4500000	ptg000034l	95.79		True
2111573	2112948	1107435	1106054	chr4_1_4500000	ptg000034l	96.38		True
2111246	2113379	1265942	1268084	chr4_1_4500000	ptg000034l	95.48		True
2111346	2111887	1311318	1310777	chr4_1_4500000	ptg000034l	95.02		True
2111627	2113380	1440765	1439010	chr4_1_4500000	ptg000034l	95.51		True
2110857	2111889	1453950	1452918	chr4_1_4500000	ptg000034l	95.84		True
2109997	2111191	1649320	1650514	chr4_1_4500000	ptg000034l	95.48		True
2112367	2113185	1651701	1652519	chr4_1_4500000	ptg000034l	95.24		True
2111192	2111887	1882797	1883492	chr4_1_4500000	ptg000034l	95.98		True
15361	15905	2111388	2110845	chr4_1_4500000	ptg000034l	96.33		True
2110955	2113185	2307575	2309811	chr4_1_4500000	ptg000034l	95.13		True
2109997	2110518	2352098	2352619	chr4_1_4500000	ptg000034l	95.98		True
2111190	2111887	2353290	2353987	chr4_1_4500000	ptg000034l	96.56		True
2112351	2113248	2437314	2436417	chr4_1_4500000	ptg000034l	95.1		True
2111239	2113099	2564584	2566446	chr4_1_4500000	ptg000034l	95.82		True
2111190	2111887	2634376	2635073	chr4_1_4500000	ptg000034l	96.56		True
2111241	2111887	2715458	2716104	chr4_1_4500000	ptg000034l	96.6		True
2111780	2112953	2719883	2721060	chr4_1_4500000	ptg000034l	96.02		True
2111995	2113099	2813396	2814501	chr4_1_4500000	ptg000034l	95.57		True
2110857	2113388	3049213	3051751	chr4_1_4500000	ptg000034l	95.16		True
2109997	2113120	3097429	3100559	chr4_1_4500000	ptg000034l	96.04		True
15271	15814	3143704	3144247	chr4_1_4500000	ptg000034l	96.14		True
4014334	4014906	3178358	3177786	chr4_1_4500000	ptg000034l	96.16		True
2112579	2113388	3201933	3201124	chr4_1_4500000	ptg000034l	95.31		True
2112351	2113391	3215289	3214249	chr4_1_4500000	ptg000034l	95.0		True
2111397	2113388	365159	367155	chr4_1_4500000	ptg000035l	95.2		True
2112145	2113264	441451	442571	chr4_1_4500000	ptg000035l	95.36		True
2112552	2113391	468043	468882	chr4_1_4500000	ptg000035l	96.07		True
2109997	2113091	178438	175337	chr4_1_4500000	ptg000036l	95.65		True
2111496	2113099	25161	26770	chr4_1_4500000	ptg000037l	95.65		True
1827275	1827881	288620	288015	chr4_1_4500000	ptg000037l	98.68		True
2111457	2113394	736351	738295	chr4_1_4500000	ptg000037l	95.99		True
2109997	2113386	757579	760973	chr4_1_4500000	ptg000037l	95.82		True
4013769	4014784	99577	100598	chr4_1_4500000	ptg000038l	95.11		True
2112363	2113099	274110	274846	chr4_1_4500000	ptg000038l	96.34		True
2112316	2113379	508832	507767	chr4_1_4500000	ptg000038l	95.4		True
2109997	2113391	379689	376283	chr4_1_4500000	ptg000039l	95.6		True
1827282	1827796	475561	475047	chr4_1_4500000	ptg000039l	98.83		True
2109997	2113378	568298	564911	chr4_1_4500000	ptg000039l	95.49		True
2112082	2113394	348060	346747	chr4_1_4500000	ptg000040l	95.36		True
2112022	2113385	419201	420567	chr4_1_4500000	ptg000040l	95.26		True
168487	169220	449131	449864	chr4_1_4500000	ptg000040l	96.32		True
2110671	2113099	1004053	1006482	chr4_1_4500000	ptg000040l	95.61		True
4013984	4014967	1095739	1094756	chr4_1_4500000	ptg000040l	96.14		True
4014032	4014784	1200250	1201001	chr4_1_4500000	ptg000040l	96.68		True
2110822	2113372	1349588	1347030	chr4_1_4500000	ptg000040l	95.47		True
2112081	2113099	1439935	1438916	chr4_1_4500000	ptg000040l	96.37		True
2112129	2113394	1457100	1458365	chr4_1_4500000	ptg000040l	96.69		True
2110057	2113099	59749	62798	chr4_1_4500000	ptg000043l	95.67		True
2109997	2113082	228022	231100	chr4_1_4500000	ptg000043l	95.38		True
2109997	2113099	835902	832791	chr4_1_4500000	ptg000043l	95.57		True
4013983	4015272	1001152	1002441	chr4_1_4500000	ptg000043l	95.43		True
2112371	2113099	1166819	1167547	chr4_1_4500000	ptg000043l	96.71		True
2110672	2113388	245583	248300	chr4_1_4500000	ptg000045l	95.19		True
2109997	2113392	292426	295825	chr4_1_4500000	ptg000045l	95.86		True
2109997	2113099	310339	307233	chr4_1_4500000	ptg000045l	95.72		True
2109997	2113099	361300	364407	chr4_1_4500000	ptg000045l	95.56		True
2111175	2113394	592290	594511	chr4_1_4500000	ptg000045l	95.96		True
2109997	2113380	424424	421038	chr4_1_4500000	ptg000046l	95.46		True
2110020	2113099	146532	143450	chr4_1_4500000	ptg000047l	95.24		True
2109997	2113099	302403	305512	chr4_1_4500000	ptg000047l	95.92		True
2111397	2113385	507114	509108	chr4_1_4500000	ptg000047l	96.04		True
2112135	2113283	770459	771610	chr4_1_4500000	ptg000047l	96.09		True
1827295	1827881	1013010	1012425	chr4_1_4500000	ptg000047l	99.15		True
2109997	2113388	215164	211765	chr4_1_4500000	ptg000048l	95.18		True
2111938	2113221	1104616	1103332	chr4_1_4500000	ptg000048l	95.56		True
2111191	2111803	1105428	1106040	chr4_1_4500000	ptg000048l	96.74		True
2109997	2113099	1115123	1112009	chr4_1_4500000	ptg000048l	95.41		True
2112477	2113351	1351108	1351982	chr4_1_4500000	ptg000048l	96.34		True
2109997	2113391	1450865	1447464	chr4_1_4500000	ptg000048l	95.5		True
2111193	2111887	1483935	1483241	chr4_1_4500000	ptg000048l	95.4		True
2110007	2111192	1485122	1483937	chr4_1_4500000	ptg000048l	95.28		True
2110823	2113388	1998826	1996254	chr4_1_4500000	ptg000048l	95.57		True
2112788	2113400	87329	86722	chr4_1_4500000	ptg000049l	96.25		True
2111163	2113388	211157	208930	chr4_1_4500000	ptg000050l	95.7		True
396165	396666	63223	62722	chr4_1_4500000	ptg000051l	97.81		True
2112429	2113394	344318	343353	chr4_1_4500000	ptg000051l	96.17		True
2111105	2112424	344336	345662	chr4_1_4500000	ptg000051l	96.16		True
2111658	2113394	572851	571111	chr4_1_4500000	ptg000051l	95.64		True
2111191	2111887	623371	622675	chr4_1_4500000	ptg000051l	96.41		True
2111060	2113348	62214	64505	chr4_1_4500000	ptg000052l	95.95		True
2111924	2113099	177519	178694	chr4_1_4500000	ptg000053l	96.26		True
2111295	2113394	543252	545357	chr4_1_4500000	ptg000056l	95.44		True
2111091	2113387	659524	657224	chr4_1_4500000	ptg000056l	95.4		True
2112371	2113099	969002	968274	chr4_1_4500000	ptg000056l	96.71		True
2110921	2112341	969065	970491	chr4_1_4500000	ptg000056l	95.73		True
2111191	2111887	1017761	1018457	chr4_1_4500000	ptg000056l	95.41		True
2112351	2113397	1018927	1019973	chr4_1_4500000	ptg000056l	95.03		True
169796	170573	1164874	1164097	chr4_1_4500000	ptg000056l	95.63		True
168487	169220	1166187	1165454	chr4_1_4500000	ptg000056l	95.37		True
2111192	2112415	19491	20715	chr4_1_4500000	ptg000057l	95.68		True
2111200	2113388	253923	256115	chr4_1_4500000	ptg000057l	95.36		True
2110030	2113391	38341	41696	chr4_1_4500000	ptg000058l	95.28		True
2110869	2112325	95333	96792	chr4_1_4500000	ptg000059l	95.15		True
2112371	2113099	288103	288831	chr4_1_4500000	ptg000059l	96.71		True
2111924	2113394	41123	39651	chr4_1_4500000	ptg000061l	95.93		True
2110523	2113185	515160	512491	chr4_1_4500000	ptg000062l	95.24		True
169713	170322	8060	7451	chr4_1_4500000	ptg000063l	96.07		True
2112429	2113394	123700	124660	chr4_1_4500000	ptg000063l	95.03		True
396182	396779	132353	131757	chr4_1_4500000	ptg000063l	96.51		True
2110549	2113394	515744	512895	chr4_1_4500000	ptg000063l	95.17		True
2111496	2113391	523080	524981	chr4_1_4500000	ptg000063l	95.48		True
2111716	2113386	610453	612123	chr4_1_4500000	ptg000063l	95.23		True
2109997	2113099	390866	393971	chr4_1_4500000	ptg000065l	95.76		True
2110823	2113223	5412	7824	chr4_1_4500000	ptg000066l	95.33		True
2112483	2113394	308348	309259	chr4_1_4500000	ptg000066l	95.94		True
2110990	2112183	41673	42872	chr4_1_4500000	ptg000068l	95.75		True
2110011	2113263	281372	284631	chr4_1_4500000	ptg000068l	95.55		True
2110754	2111879	287905	289027	chr4_1_4500000	ptg000068l	95.12		True
2109997	2113099	577998	574890	chr4_1_4500000	ptg000068l	95.72		True
168570	169220	738386	737736	chr4_1_4500000	ptg000068l	95.85		True
2111688	2113099	32755	31337	chr4_1_4500000	ptg000069l	95.98		True
2109997	2110513	32995	33511	chr4_1_4500000	ptg000069l	96.91		True
2110831	2113394	42463	45024	chr4_1_4500000	ptg000069l	95.17		True
2109997	2113099	124654	127763	chr4_1_4500000	ptg000069l	95.59		True
2110747	2113099	157276	159636	chr4_1_4500000	ptg000069l	95.39		True
2111235	2111887	168032	168684	chr4_1_4500000	ptg000069l	96.78		True
2111372	2111887	226345	226860	chr4_1_4500000	ptg000069l	96.9		True
2112212	2113388	343103	344275	chr4_1_4500000	ptg000069l	95.42		True
2109997	2113082	399003	402094	chr4_1_4500000	ptg000069l	95.38		True
2111577	2113394	525598	523776	chr4_1_4500000	ptg000069l	95.73		True
2111799	2113391	533419	535019	chr4_1_4500000	ptg000069l	95.38		True
2112375	2113099	554234	554958	chr4_1_4500000	ptg000069l	96.41		True
2111295	2113315	928254	926235	chr4_1_4500000	ptg000069l	95.41		True
2111060	2113087	992620	994652	chr4_1_4500000	ptg000069l	95.97		True
2109998	2113388	1194451	1191055	chr4_1_4500000	ptg000069l	95.32		True
169713	170578	1606000	1605135	chr4_1_4500000	ptg000069l	95.03		True
168487	169220	1607231	1606498	chr4_1_4500000	ptg000069l	95.78		True
4014354	4015691	1608994	1607656	chr4_1_4500000	ptg000069l	95.45		True
4014330	4015409	1776667	1777746	chr4_1_4500000	ptg000069l	95.37		True
4014330	4015153	1927712	1928535	chr4_1_4500000	ptg000069l	95.27		True
2111355	2112884	1956745	1958280	chr4_1_4500000	ptg000069l	96.55		True
2109997	2113315	2042672	2045997	chr4_1_4500000	ptg000069l	95.49		True
2110012	2113385	2191969	2195349	chr4_1_4500000	ptg000069l	95.62		True
4013935	4016837	2288985	2286076	chr4_1_4500000	ptg000069l	95.03		True
2111778	2113185	2450273	2448860	chr4_1_4500000	ptg000069l	95.48		True
2111935	2113385	2478520	2479970	chr4_1_4500000	ptg000069l	95.52		True
2109996	2113391	2489521	2486127	chr4_1_4500000	ptg000069l	95.03		True
2110857	2112900	5556	3506	chr4_1_4500000	ptg000070l	95.08		True
2110006	2110732	6405	5680	chr4_1_4500000	ptg000070l	96.01		True
2109996	2113394	177540	180938	chr4_1_4500000	ptg000070l	95.07		True
2112019	2113394	110788	109413	chr4_1_4500000	ptg000071l	95.35		True
2111235	2111975	110803	111548	chr4_1_4500000	ptg000071l	95.84		True
549847	550495	271203	271854	chr4_1_4500000	ptg000072l	96.32		True
2109997	2113394	742123	738719	chr4_1_4500000	ptg000072l	95.86		True
2109997	2113385	263900	260510	chr4_1_4500000	ptg000073l	95.02		True
2109997	2113394	364467	367873	chr4_1_4500000	ptg000073l	95.22		True
2112371	2113099	1026560	1027288	chr4_1_4500000	ptg000073l	96.57		True
2109996	2113224	1041628	1038373	chr4_1_4500000	ptg000073l	95.76		True
169713	170541	1042088	1042916	chr4_1_4500000	ptg000073l	95.05		True
2111610	2112350	1219457	1220197	chr4_1_4500000	ptg000073l	96.22		True
2110950	2113394	1307148	1309583	chr4_1_4500000	ptg000073l	95.38		True
3536873	3537546	1334451	1335124	chr4_1_4500000	ptg000073l	99.7		True
2109997	2113385	26469	23078	chr4_1_4500000	ptg000076l	95.44		True
2111919	2113394	96300	94828	chr4_1_4500000	ptg000076l	95.46		True
2110480	2111835	97743	96389	chr4_1_4500000	ptg000076l	95.51		True
2112479	2113384	151273	150370	chr4_1_4500000	ptg000077l	95.14		True
4014404	4015069	151998	151332	chr4_1_4500000	ptg000077l	95.8		True
2109997	2113388	202291	205674	chr4_1_4500000	ptg000077l	95.06		True
2110302	2111889	36602	38190	chr4_1_4500000	ptg000079l	95.72		True
2112048	2113185	97956	99094	chr4_1_4500000	ptg000079l	95.96		True
2112544	2113051	325412	324905	chr4_1_4500000	ptg000079l	95.67		True
2112351	2113057	546713	546007	chr4_1_4500000	ptg000079l	95.62		True
2111192	2111887	547878	547183	chr4_1_4500000	ptg000079l	96.55		True
2112351	2113057	688100	687394	chr4_1_4500000	ptg000079l	95.9		True
2111275	2111887	689182	688570	chr4_1_4500000	ptg000079l	95.76		True
2109996	2110623	690446	689819	chr4_1_4500000	ptg000079l	96.5		True
2110834	2113391	721358	723917	chr4_1_4500000	ptg000079l	95.52		True
2111191	2113221	1120547	1118523	chr4_1_4500000	ptg000079l	96.02		True
4013824	4014739	100157	101073	chr4_1_4500000	ptg000080l	95.11		True
2112389	2112948	174819	174260	chr4_1_4500000	ptg000080l	96.79		True
2109997	2113383	281963	278586	chr4_1_4500000	ptg000083l	95.17		True
2110006	2113391	1112684	1116083	chr4_1_4500000	ptg000083l	95.97		True
2112351	2112874	1521012	1521535	chr4_1_4500000	ptg000083l	96.37		True
2109997	2111190	60131	61324	chr4_1_4500000	ptg000085l	95.14		True
2112351	2113388	62484	63521	chr4_1_4500000	ptg000085l	95.28		True
2110993	2113394	342585	340171	chr4_1_4500000	ptg000086l	95.28		True
2110011	2112477	463021	460552	chr4_1_4500000	ptg000086l	95.44		True
2112046	2113379	480293	478959	chr4_1_4500000	ptg000086l	95.43		True
2109997	2113185	576463	573272	chr4_1_4500000	ptg000086l	95.28		True
2112503	2113326	662877	663699	chr4_1_4500000	ptg000086l	96.0		True
2109996	2112935	730393	733340	chr4_1_4500000	ptg000086l	95.15		True
2109997	2113394	736058	739458	chr4_1_4500000	ptg000086l	95.18		True
2112248	2113394	765465	766614	chr4_1_4500000	ptg000086l	96.35		True
2109997	2113385	881234	877842	chr4_1_4500000	ptg000086l	95.11		True
1827296	1827877	1073758	1073177	chr4_1_4500000	ptg000086l	98.11		True
2110822	2113394	1252026	1254596	chr4_1_4500000	ptg000086l	95.12		True
2109996	2113394	349982	346579	chr4_1_4500000	ptg000087l	95.42		True
2109997	2113388	642670	639277	chr4_1_4500000	ptg000087l	95.12		True
2109996	2113394	731451	728055	chr4_1_4500000	ptg000087l	95.24		True
2111573	2112659	5559	4467	chr4_1_4500000	ptg000088l	95.88		True
168487	169220	657121	656388	chr4_1_4500000	ptg000088l	95.5		True
2111923	2113091	835854	834689	chr4_1_4500000	ptg000088l	95.9		True
2110640	2112425	840936	842727	chr4_1_4500000	ptg000088l	95.37		True
2109997	2113091	908941	905842	chr4_1_4500000	ptg000088l	95.81		True
2111329	2113388	969659	971725	chr4_1_4500000	ptg000088l	95.5		True
2109997	2110558	982930	983491	chr4_1_4500000	ptg000088l	96.8		True
2111193	2111888	984119	984814	chr4_1_4500000	ptg000088l	97.13		True
2111911	2113379	1938569	1940038	chr4_1_4500000	ptg000088l	96.26		True
2110958	2113184	2044603	2042370	chr4_1_4500000	ptg000088l	95.26		True
2110024	2113394	2216297	2212932	chr4_1_4500000	ptg000088l	95.06		True
1125524	1126406	2242371	2243259	chr4_1_4500000	ptg000088l	95.73		True
2112573	2113386	2455955	2456768	chr4_1_4500000	ptg000088l	95.7		True
2111323	2113385	2588847	2586781	chr4_1_4500000	ptg000088l	95.89		True
2109997	2113379	219445	216056	chr4_1_4500000	ptg000089l	95.31		True
2110013	2113394	424733	428119	chr4_1_4500000	ptg000089l	95.31		True
2110087	2113388	566457	569766	chr4_1_4500000	ptg000089l	95.02		True
2110950	2113099	593528	591366	chr4_1_4500000	ptg000089l	95.7		True
2111297	2111887	179935	179345	chr4_1_4500000	ptg000090l	95.43		True
2109997	2113210	189902	193121	chr4_1_4500000	ptg000090l	95.34		True
2112351	2113234	242697	241814	chr4_1_4500000	ptg000090l	96.04		True
2111325	2111842	243713	243196	chr4_1_4500000	ptg000090l	95.75		True
2110867	2113391	470662	468136	chr4_1_4500000	ptg000090l	95.3		True
2112351	2113057	547638	546932	chr4_1_4500000	ptg000090l	95.33		True
2112308	2113391	579125	580209	chr4_1_4500000	ptg000090l	95.58		True
2111806	2113391	975700	974109	chr4_1_4500000	ptg000090l	95.04		True
4013921	4015069	1124517	1123364	chr4_1_4500000	ptg000090l	95.15		True
2111060	2113207	1222413	1224566	chr4_1_4500000	ptg000090l	95.36		True
2111518	2113394	35292	33414	chr4_1_4500000	ptg000091l	95.54		True
1827295	1827877	144530	145112	chr4_1_4500000	ptg000092l	99.31		True
2112260	2113394	191092	189958	chr4_1_4500000	ptg000092l	95.95		True
2110699	2113185	3288	797	chr4_1_4500000	ptg000093l	95.15		True
2112259	2112989	22948	22217	chr4_1_4500000	ptg000093l	96.58		True
2111110	2112255	351226	350075	chr4_1_4500000	ptg000093l	95.92		True
2110015	2113129	74496	71369	chr4_1_4500000	ptg000094l	95.05		True
2111834	2113185	174256	172899	chr4_1_4500000	ptg000095l	96.1		True
2112014	2113394	188806	190183	chr4_1_4500000	ptg000095l	95.88		True
2110822	2113099	333943	331659	chr4_1_4500000	ptg000095l	95.54		True
168175	169221	19249	18200	chr4_1_4500000	ptg000096l	95.44		True
4014329	4015069	190247	189507	chr4_1_4500000	ptg000096l	95.41		True
2111688	2113315	214491	212865	chr4_1_4500000	ptg000096l	95.17		True
2111201	2111886	221599	222284	chr4_1_4500000	ptg000096l	96.21		True
2112097	2112828	229481	228753	chr4_1_4500000	ptg000096l	96.73		True
2111235	2113099	86605	84734	chr4_1_4500000	ptg000097l	95.78		True
2111523	2113351	97337	99162	chr4_1_4500000	ptg000097l	95.26		True
2111924	2113394	127522	126051	chr4_1_4500000	ptg000097l	95.79		True
2109997	2111880	128515	130395	chr4_1_4500000	ptg000097l	95.44		True
168719	169220	1096274	1095773	chr4_1_4500000	ptg000097l	96.22		True
2111924	2113099	1486592	1485416	chr4_1_4500000	ptg000097l	96.94		True
2110968	2113379	1943318	1945714	chr4_1_4500000	ptg000097l	95.12		True
2110064	2113283	400861	397632	chr4_1_4500000	ptg000098l	95.73		True
4051940	4052821	434476	433602	chr4_1_4500000	ptg000098l	95.8		True
2110030	2113274	509419	506169	chr4_1_4500000	ptg000098l	95.82		True
2109997	2113371	800950	804327	chr4_1_4500000	ptg000098l	95.01		True
2110061	2113391	1031286	1027949	chr4_1_4500000	ptg000098l	95.3		True
2110054	2113388	1284825	1288166	chr4_1_4500000	ptg000098l	95.07		True
168503	169160	437481	436824	chr4_1_4500000	ptg000099l	95.74		True
2112351	2113185	522028	521194	chr4_1_4500000	ptg000099l	96.29		True
2111191	2111887	523194	522498	chr4_1_4500000	ptg000099l	96.56		True
2112429	2113099	774601	775271	chr4_1_4500000	ptg000099l	97.32		True
2109997	2113099	225969	222860	chr4_1_4500000	ptg000100l	95.82		True
2111573	2113380	430934	429122	chr4_1_4500000	ptg000100l	95.42		True
4013824	4015240	734522	735948	chr4_1_4500000	ptg000100l	95.17		True
2111192	2111887	926989	927684	chr4_1_4500000	ptg000100l	95.55		True
2112510	2113315	928301	929106	chr4_1_4500000	ptg000100l	95.04		True
2109997	2113055	972146	975212	chr4_1_4500000	ptg000100l	95.96		True
2109997	2113391	1188301	1191678	chr4_1_4500000	ptg000100l	95.06		True
2112304	2113400	523557	522467	chr4_1_4500000	ptg000101l	95.08		True
2110822	2112222	524451	525857	chr4_1_4500000	ptg000101l	95.31		True
2112118	2113099	603579	602598	chr4_1_4500000	ptg000101l	96.64		True
